Strata,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI
Air Pollutant:,AQHI,,IQR=1,,,CO,,IQR=0.1,,,O3,,IQR=12.8,,,PM2.5,,IQR=6.5,,
Age 11-60 All,0.01416978,0.01017247,1.014270647,0.994248343,1.034696,0.10884504,0.08768027,1.010943956,0.99371898,1.028468,-0.001906396,0.001214016,0.97589345,0.946618515,1.006074,0.0011898,0.001277349,1.007763682,0.991496634,1.024298
Age 11-60 Female,0.01518839,0.01314771,1.01530432,0.989474662,1.041808,0.1479076,0.1125305,1.014900685,0.99276111,1.037534,-0.001806976,0.001564641,0.977136139,0.939522975,1.016255,0.001476432,0.001648621,1.009643005,0.988658185,1.031073
Age 11-60 Male,0.01273324,0.01563157,1.012814653,0.982254698,1.044325,0.05101401,0.13612514,1.005114435,0.978652037,1.032292,-0.002084596,0.001874065,0.973670013,0.928950921,1.020542,0.00078082,0.001966359,1.005088229,0.980222118,1.030585
Age 60+All,-0.003137773,0.009618254,0.996867145,0.978250457,1.015838,-0.0477331,0.08180985,0.995238064,0.979406953,1.011325,-0.000807268,0.001137121,0.989720172,0.961884284,1.018362,0.000728741,0.001200111,1.00474805,0.989502879,1.020228
Age 60+ Female,-0.009798693,0.012624877,0.990249158,0.966046362,1.015058,-0.141791,0.1079778,0.98592095,0.965274513,1.007009,-0.000916757,0.001492254,0.988334097,0.95201722,1.026036,0.000919658,0.001578271,1.005995682,0.98596996,1.026428
Age 60+ Male,0.004854396,0.013719362,1.004866198,0.978205456,1.032254,0.06259998,0.1159095,1.006279633,0.983676433,1.029402,-0.000684784,0.001622551,0.991273071,0.95173201,1.032457,0.000511463,0.001708204,1.003330039,0.981730928,1.025404
All: LAG 6,0.005947889,0.006971416,1.005965613,0.992313606,1.019805,0.02965727,0.06084314,1.002970129,0.991080489,1.015002,-0.000684624,0.000842433,0.991275098,0.97054438,1.012449,0.000604786,0.000870382,1.003938848,0.992867994,1.015133
Female,0.011102818,0.009046609,1.011164683,0.993393385,1.029254,0.07157086,0.07886939,1.007182759,0.991733046,1.022873,-0.00030257,0.001092328,0.99613459,0.969206857,1.023810,0.001300133,0.001127406,1.008486674,0.994105155,1.023076
Male,-0.000513402,0.010030819,0.99948673,0.980028323,1.019331,-0.0233065,0.08766104,0.997672064,0.980676917,1.014962,-0.001170535,0.001213486,0.985128836,0.955589564,1.015581,-0.000274961,0.001254982,0.99821435,0.982381337,1.014303
Warm All,-0.003716396,0.006501274,0.996290501,0.983675814,1.009067,-0.0396976,0.07499235,0.996038109,0.981504912,1.010786,-0.000606277,0.000782241,0.992269694,0.972986369,1.011935,-0.000613616,0.000907725,0.99601944,0.984567406,1.007605
Warm Female,0.005138361,0.008562759,1.005151585,0.98842289,1.022163,0.09781096,0.0986342,1.009829087,0.990494261,1.029541,0.000297467,0.001029621,1.003814837,0.978217195,1.030082,0.000922825,0.001194529,1.006016389,0.990822432,1.021443
Warm Male,-0.014892446,0.009233087,0.985217898,0.967548916,1.003210,-0.214884,0.10668708,0.978740831,0.958487203,0.999422,-0.001752984,0.001112157,0.977811669,0.950906071,1.005479,-0.002549862,0.001290389,0.983562492,0.967525344,0.999865
Cold All,0.020017252,0.007626607,1.020218941,1.005081972,1.035584,0.06939302,0.05241887,1.006963435,0.996670758,1.017362,-0.001217244,0.00093985,0.984540027,0.961597145,1.008030,0.001777489,0.000838558,1.011620682,1.000870832,1.022486
Cold Female,0.021103423,0.009769958,1.021327675,1.001956216,1.041074,0.06447848,0.06698393,1.00646868,0.993341266,1.019770,-0.00162732,0.001199031,0.979385744,0.950363263,1.009295,0.001850107,0.001071,1.012098295,0.998382465,1.026003
Cold Male,0.01891897,0.01109517,1.019099068,0.997176431,1.041504,0.07651013,0.07642912,1.007680357,0.992697698,1.022889,-0.000698729,0.001373142,0.991096149,0.957534901,1.025834,0.001703921,0.001224094,1.011137047,0.995490726,1.027029
Age 0-10 All,0.01107649,0.02754838,1.011138061,0.957989621,1.067235,0.2414821,0.2303698,1.024442139,0.979214783,1.071758,0.00229982,0.003348698,1.029875268,0.94688802,1.120136,-0.000774681,0.003423512,0.994977232,0.952513534,1.039334
Age 0-10 Female,0.03623312,0.03808564,1.03689754,0.962313754,1.117262,0.55976867,0.30767011,1.057573219,0.995682871,1.123311,0.001897661,0.004620394,1.024587467,0.91244599,1.150511,0.001547696,0.004738177,1.010110796,0.950939961,1.072963
Age 0-10 Male,-0.008910948,0.035664937,0.991128637,0.924211604,1.062891,-0.03861799,0.30646526,0.996145648,0.93807161,1.057815,0.002744368,0.004344911,1.035752184,0.928785726,1.155038,-0.002586578,0.004427466,0.983327789,0.929397573,1.040387
Age 11-60 All,0.007796171,0.010120258,1.00782664,0.988032651,1.028017,0.07350172,0.08938713,1.007377251,0.989881831,1.025182,-0.000468886,0.001223978,0.994016229,0.963956701,1.025013,0.000162491,0.001266719,1.001056751,0.985031349,1.017343
Age 11-60 Female,0.03099029,0.01301392,1.031475488,1.005498066,1.058124,0.2590833,0.1144367,1.026246868,1.003484795,1.049525,-0.00033001,0.001580161,0.995784785,0.957081053,1.036054,0.002862826,0.001617627,1.018782584,0.9980018,1.039996
Age 11-60 Male,-0.02608599,0.0156509,0.97425131,0.944819142,1.004600,-0.2022003,0.1392889,0.979983024,0.953590777,1.007106,-0.000702512,0.001884967,0.991048154,0.945272341,1.039041,-0.003880783,0.00197888,0.975090405,0.950814759,0.999986
Age 60+All,0.0039795,0.009517658,1.003987429,0.985432045,1.022892,-0.02721904,0.08263436,0.997281797,0.981259588,1.013566,-0.00114671,0.001148611,0.985429307,0.957438068,1.014239,0.001114088,0.001186166,1.007267856,0.992160706,1.022605
Age 60+ Female,-0.0084185,0.01249782,0.991616836,0.967621552,1.016207,-0.1343311,0.108865,0.986656712,0.965826903,1.007936,-0.000441236,0.001501873,0.994368101,0.957598386,1.032550,-9.95868E-05,0.00156195,0.999352895,0.979663085,1.019438
Age 60+ Male,0.01881085,0.01356622,1.018988889,0.992251236,1.046447,0.09899624,0.11734223,1.009948787,0.986985971,1.033446,-0.001995473,0.001646425,0.974781384,0.935337769,1.015888,0.002545284,0.001685836,1.016681962,0.995078944,1.038754
All: LAG 7,0.006449858,0.006940796,1.006470703,0.992871428,1.020256,0.04574936,0.06181562,1.004585417,0.992487436,1.016831,0.001211957,0.000847915,1.015634004,0.994257127,1.037470,0.000171034,0.000866311,1.001112341,0.990124018,1.012223
Female,0.01505894,0.008976313,1.015172897,0.997468576,1.033191,0.03609711,0.08030284,1.003616234,0.987943622,1.019537,0.002227907,0.001103309,1.028927718,1.000837744,1.057806,0.001870604,0.001112101,1.012233146,0.997992776,1.026677
Male,-0.004684541,0.010013387,0.995326414,0.975982347,1.015054,0.05817495,0.08866995,1.005834449,0.988504766,1.023468,-5.15719E-05,0.001213589,0.999340097,0.969372192,1.030234,-0.00208756,0.001260921,0.986522506,0.970801487,1.002498
Warm All,0.001946387,0.006533976,1.001948282,0.989198553,1.014862,-0.02742346,0.07620565,0.997261411,0.982476697,1.012269,0.001958141,0.00078565,1.025380958,1.005368183,1.045792,0.000367026,0.000909793,1.002388514,0.990837144,1.014075
Warm Female,0.01440657,0.00860379,1.014510845,0.997546157,1.031764,0.05840618,0.10056119,1.005857708,0.986226361,1.025880,0.003263602,0.00103655,1.042658921,1.015894128,1.070129,0.002874068,0.001189954,1.018857032,1.003527636,1.034421
Warm Male,-0.01399259,0.00926857,0.986104851,0.968352614,1.004183,-0.1348739,0.1077904,0.986603157,0.965977914,1.007669,0.000304105,0.001112362,1.003900134,0.976271671,1.032310,-0.002908598,0.001301289,0.981271708,0.965137878,0.997675
Cold All,0.011544552,0.007479513,1.011611448,0.996889554,1.026551,0.08023329,0.05319679,1.008055602,0.997599644,1.018621,0.000233861,0.000944751,1.002997906,0.979504466,1.027055,-9.49831E-05,0.000829963,0.9993828,0.988871266,1.010006
Cold Female,0.016730317,0.009502974,1.016871053,0.998106283,1.035989,0.01850519,0.06808237,1.001852232,0.988572174,1.015311,0.001050697,0.001213334,1.013539765,0.983152335,1.044866,0.001018707,0.001048256,1.006643567,0.993289431,1.020177
Cold Male,0.004978416,0.010962844,1.004990829,0.983626765,1.026819,0.15927809,0.07718539,1.016055333,1.000799792,1.031543,-0.000748625,0.001364663,0.990463371,0.957127128,1.024961,-0.001555596,0.001224965,0.989939574,0.974610448,1.005510
Age 0-10 All,0.003000271,0.027596251,1.003004776,0.950194688,1.058750,0.43706055,0.23075016,1.044675233,0.99848018,1.093008,-0.001383205,0.003318677,0.982450789,0.903965582,1.067750,0.002556306,0.003379173,1.016754802,0.973911663,1.061483
Age 0-10 Female,0.02294371,0.03760708,1.023208941,0.950500903,1.101479,0.5071415,0.3169336,1.05202213,0.988659953,1.119445,0.003309845,0.004629419,1.043276265,0.928878952,1.171762,0.003630633,0.00454426,1.023879777,0.966286642,1.084906
Age 0-10 Male,-0.01316472,0.03614104,0.986921556,0.919430191,1.059367,0.3837615,0.3008136,1.039122025,0.979627075,1.102230,-0.004856493,0.004268744,0.939729595,0.844291589,1.045956,0.001710805,0.004476128,1.011182292,0.955132086,1.070522
Age 11-60 All,0.009247171,0.010120188,1.009290058,0.989467462,1.029510,0.04010466,0.09088553,1.004018519,0.986291728,1.022064,0.001296294,0.001234041,1.016730984,0.985735656,1.048701,0.0002807,0.001264149,1.001826213,0.985820774,1.018092
Age 11-60 Female,0.034792729,0.012985874,1.035405077,1.009384174,1.062097,0.1883842,0.115952,1.019016983,0.996119377,1.042441,0.001507767,0.001597219,1.019486855,0.979442631,1.061168,0.004148948,0.001603821,1.027335094,1.006556885,1.048542
Age 11-60 Male,-0.02823483,0.0156802,0.972160048,0.942736916,1.002501,-0.1835711,0.1421008,0.981810355,0.954842506,1.009540,0.001014625,0.001889623,1.0130719,0.966165957,1.062255,-0.00564944,0.001990781,0.963944691,0.939804025,0.988705
Age 60+All,0.004552602,0.009427195,1.004562981,0.9861718,1.023297,0.00693552,0.08396015,1.000693793,0.984360943,1.017298,0.001414189,0.001155069,1.018266447,0.989182186,1.048206,-0.000163292,0.001178108,0.998939164,0.984057943,1.014045
Age 60+ Female,-0.002455143,0.012328332,0.997547868,0.973732481,1.021946,-0.1394762,0.1110786,0.986149197,0.964911371,1.007854,0.002784006,0.00151492,1.036277823,0.997631773,1.076421,-0.000256743,0.001535301,0.998332565,0.978995176,1.018052
Age 60+ Male,0.01290367,0.01348204,1.012987282,0.986569871,1.040112,0.176383,0.1184155,1.017794773,0.994444352,1.041693,-0.000220421,0.001646238,0.997182593,0.95683703,1.039229,-7.89833E-05,0.001691972,0.99948674,0.978172624,1.021265
All: LAG 8,0.007481231,0.006972199,1.007509285,0.993834804,1.021372,0.12323359,0.06192883,1.012399604,1.000185325,1.024763,-0.000467418,0.000847051,0.994034917,0.973133732,1.015385,0.00054863,0.000863592,1.003572464,0.992591512,1.014675
Female,0.007369808,0.009014774,1.007397032,0.989753706,1.025355,0.09141241,0.08013863,1.00918315,0.993455578,1.025160,0.000171764,0.001099521,1.002201,0.974933324,1.030231,0.000560452,0.001114232,1.00364958,0.989503104,1.017998
Male,0.007492016,0.010070567,1.007520151,0.987828385,1.027604,0.16388735,0.08939707,1.016523767,0.998867551,1.034492,-0.001283841,0.001217101,0.983701123,0.954118125,1.014201,0.000521635,0.001250672,1.003396383,0.9875354,1.019512
Warm All,0.011088058,0.006617003,1.011149758,0.998120501,1.024349,0.1959443,0.07676768,1.019787661,1.004558322,1.035248,-4.65247E-05,0.00078628,0.999404661,0.979883381,1.019315,0.001671695,0.000911232,1.010925268,0.999257195,1.022730
Warm Female,0.015968682,0.008709211,1.016096863,0.998899235,1.033591,0.22962266,0.10093254,1.023227928,1.003184548,1.043672,0.000682779,0.001036508,1.00877787,0.982883836,1.035354,0.002665448,0.001195264,1.017476367,1.00209995,1.033089
Warm Male,0.004793471,0.009404296,1.004804978,0.98645364,1.023498,0.1536107,0.1093177,1.015479658,0.993953157,1.037472,-0.000987275,0.001114577,0.987442399,0.9602135,1.015443,0.000381037,0.001300824,1.002479809,0.986003118,1.019232
Cold All,0.002424405,0.00742172,1.002427346,0.987951011,1.017116,0.09009136,0.05327178,1.00904984,0.998568892,1.019641,-0.001169974,0.000942893,0.985135915,0.96210571,1.008717,-0.000417368,0.000823017,0.997290786,0.98688859,1.007803
Cold Female,-0.003017985,0.009412787,0.996986565,0.97876173,1.015551,0.0215304,0.06781676,1.002155359,0.988922764,1.015565,-0.000388032,0.001204149,0.995045508,0.965435004,1.025564,-0.00117147,0.001044055,0.992414362,0.979301403,1.005703
Cold Male,0.009329789,0.010896428,1.009373447,0.988044828,1.031162,0.17760833,0.07785642,1.017919495,1.002504105,1.033572,-0.002165278,0.001372246,0.972664994,0.939748995,1.006734,0.000558817,0.001208002,1.003638916,0.98831122,1.019204
Age 0-10 All,0.009695686,0.027638548,1.009742841,0.956498682,1.065951,0.44509954,0.2290993,1.045515384,0.999606569,1.093533,-0.004276275,0.003297203,0.94673475,0.87157222,1.028379,0.002651813,0.003390398,1.017386195,0.974377098,1.062294
Age 0-10 Female,0.01885899,0.03768202,1.019037944,0.946487259,1.097150,0.61076738,0.30823305,1.062980482,1.00066328,1.129179,-0.002987918,0.00460392,0.962476768,0.857487656,1.080321,0.003180472,0.004526015,1.020888236,0.96368735,1.081484
Age 0-10 Male,0.001971033,0.036190386,1.001972977,0.933362032,1.075627,0.2955162,0.3037214,1.029992602,0.970467103,1.093169,-0.005236794,0.004236999,0.935166245,0.840861099,1.040048,0.002222653,0.004519103,1.01455211,0.957790579,1.074678
Age 11-60 All,0.005992236,0.01020933,1.006010225,0.986079745,1.026344,0.11677502,0.09121289,1.01174595,0.993818957,1.029996,-0.000607918,0.001229643,0.992248852,0.962106029,1.023336,-0.000266245,0.00127401,0.998270905,0.982198863,1.014606
Age 11-60 Female,0.01434925,0.01313421,1.014452695,0.988670862,1.040907,0.159359,0.1164772,1.016063554,0.993130075,1.039527,-0.000274054,0.001592315,0.996498254,0.957474787,1.037112,0.000784081,0.001637373,1.005109537,0.984359997,1.026296
Age 11-60 Male,-0.006234069,0.01579837,0.993785322,0.963484504,1.025039,0.05131748,0.14274716,1.005144938,0.977412314,1.033664,-0.00107823,0.001884811,0.986293458,0.940740938,1.034052,-0.001794013,0.001974341,0.988406642,0.963855214,1.013583
Age 60+All,0.008542739,0.009442844,1.008579332,0.990084253,1.027420,0.09219958,0.08413862,1.009262593,0.99275516,1.026045,4.77733E-05,0.001157236,1.000611685,0.971978845,1.030088,0.000978131,0.00116368,1.006378104,0.991568317,1.021409
Age 60+ Female,0.000512563,0.012324814,1.000512695,0.976633258,1.024976,-0.01939647,0.11062006,0.998062233,0.976655618,1.019938,0.000837334,0.001510501,1.01077552,0.973188406,1.049814,0.000152874,0.001515919,1.000994177,0.981847654,1.020514
Age 60+ Male,0.01821953,0.01355155,1.018386518,0.991693186,1.045798,0.2239486,0.1197037,1.022647507,0.998933504,1.046924,-0.00090593,0.001660273,0.988471068,0.948144057,1.030513,0.001972605,0.001674067,1.012904486,0.99153039,1.034739
All: LAG 9,-0.002409408,0.007021301,0.997593492,0.983958893,1.011417,0.0832271,0.06178724,1.00835744,0.996219575,1.020643,-0.000900341,0.000844266,0.988541786,0.967823716,1.009703,0.000520821,0.000865252,1.003391073,0.992391117,1.014513
Female,-0.00195365,0.009070874,0.998048257,0.98046085,1.015951,0.06563529,0.07983867,1.006585116,0.990956292,1.022460,-0.000991135,0.001097779,0.987393609,0.960570776,1.014965,0.000173008,0.00111637,1.001125187,0.986987404,1.015465
Male,-0.003218242,0.010130934,0.996786931,0.977189316,1.016778,0.10420279,0.08915855,1.010474759,0.99297003,1.028288,-0.000788823,0.001208459,0.989953874,0.96039104,1.020427,0.000946903,0.00125077,1.006173846,0.990267728,1.022335
Warm All,0.001018242,0.006726707,1.001018761,0.987907604,1.014304,0.13389867,0.07750194,1.013479913,0.998201107,1.028993,-0.00051498,0.0007853,0.993429933,0.974049306,1.013196,0.000623702,0.000922711,1.004062292,0.992328303,1.015935
Warm Female,0.001569888,0.008841663,1.001571121,0.984363764,1.019079,0.1549093,0.1019235,1.015611536,0.995523971,1.036104,-0.001344737,0.001034319,0.982934657,0.957756577,1.008775,0.000156918,0.001210841,1.001020487,0.985697124,1.016582
Warm Male,0.000143386,0.009555871,1.000143397,0.981585537,1.019052,0.1018887,0.1100669,1.010240953,0.988680313,1.032272,0.000570354,0.001112338,1.007327249,0.979605038,1.035834,0.001202605,0.001313729,1.007847564,0.99111969,1.024858
Cold All,-0.008567527,0.007384342,0.99146907,0.977222576,1.005923,0.06654994,0.05279294,1.006677188,0.996314386,1.017148,-0.001833319,0.000943789,0.976806716,0.953949779,1.000211,0.000395489,0.000815358,1.002573984,0.992213488,1.013043
Cold Female,-0.007202582,0.009370486,0.992823294,0.974755377,1.011226,0.03265361,0.06710908,1.003270698,0.990160707,1.016554,-0.000976482,0.001211526,0.987578818,0.958013189,1.018057,0.000199828,0.001034176,1.001299729,0.98819373,1.014580
Cold Male,-0.01075598,0.01082736,0.989301659,0.968528271,1.010521,0.11079782,0.07724402,1.01114139,0.995948185,1.026566,-0.002919744,0.00136469,0.963317018,0.930893812,0.996870,0.000616842,0.001196235,1.004017522,0.988832273,1.019436
Age 0-10 All,-0.008775779,0.027964769,0.991262616,0.938392732,1.047111,0.01455548,0.23855233,1.001456608,0.955710048,1.049393,0.004004024,0.003281888,1.052587593,0.969393657,1.142921,-0.002311856,0.003486551,0.985085279,0.942286676,1.029828
Age 0-10 Female,0.009386226,0.037787991,1.009430415,0.937369026,1.087032,0.2796724,0.3150967,1.028361995,0.96677285,1.093875,-0.000914516,0.004537477,0.988362445,0.882018698,1.107528,0.000326798,0.004698027,1.002126445,0.943906016,1.063938
Age 0-10 Male,-0.02575744,0.0369559,0.974571453,0.906475747,1.047783,-0.2394155,0.3216824,0.976342775,0.91668507,1.039883,0.007672842,0.004255969,1.103197055,0.991475172,1.227508,-0.004759255,0.004615793,0.969538438,0.914168509,1.028262
Age 11-60 All,0.001517263,0.010258588,1.001518415,0.981582151,1.021860,0.12241262,0.09086724,1.012316493,0.99444676,1.030507,-0.000858489,0.001227993,0.989071493,0.959064885,1.020017,0.000406466,0.001269393,1.00264552,0.986561074,1.018992
Age 11-60 Female,0.005347051,0.01322676,1.005361372,0.979632871,1.031766,0.1433553,0.1166699,1.014438776,0.991504522,1.037904,-0.000618826,0.001587301,0.992110319,0.953378596,1.032416,0.000874569,0.001633382,1.00570089,0.984989213,1.026848
Age 11-60 Male,-0.004294295,0.015805222,0.995714912,0.965342296,1.027043,0.08905552,0.14087464,1.008945324,0.981467992,1.037192,-0.001183684,0.001885274,0.984963046,0.939461059,1.032669,-0.000321879,0.001961758,0.997909973,0.973278499,1.023165
Age 60+All,-0.005009317,0.009516348,0.995003209,0.976616376,1.013736,0.05915664,0.08361541,1.005933196,0.989581694,1.022555,-0.001426271,0.001151351,0.981909367,0.953952535,1.010686,0.000874698,0.001167523,1.005701733,0.99085338,1.020773
Age 60+ Female,-0.009187507,0.012383847,0.990854569,0.967093742,1.015199,-0.02238882,0.10932682,0.997763622,0.976610927,1.019374,-0.001287725,0.001510974,0.983652219,0.947062495,1.021656,-0.000441457,0.001518546,0.997134642,0.978029206,1.016613
Age 60+ Male,-4.49845E-05,0.01368938,0.999955017,0.973481781,1.027148,0.1555631,0.119618,1.015677939,0.992142217,1.039772,-0.0015838,0.001640163,0.979931468,0.94042719,1.021095,0.002479929,0.001680977,1.016250159,0.994717891,1.038249
All: LAG 10,0.011629969,0.007049123,1.01169786,0.997816076,1.025773,0.14006066,0.06193692,1.01410461,1.001868173,1.026490,-0.000508522,0.000844363,0.993512051,0.97268746,1.014782,0.001757023,0.000872552,1.011486114,1.000304383,1.022793
Female,0.012071042,0.009144013,1.012144191,0.994165862,1.030448,0.14005237,0.08007252,1.01410377,0.998312449,1.030145,-0.000956583,0.001097191,0.987830389,0.961009867,1.015399,0.001665154,0.001130568,1.010882287,0.996426465,1.025548
Male,0.01090481,0.01012097,1.010964484,0.991107483,1.031219,0.1393057,0.08931408,1.014028053,0.996431393,1.031935,5.25787E-05,0.001208913,1.000673234,0.970779229,1.031488,0.001853825,0.001254765,1.012122755,0.996071892,1.028432
Warm All,0.007096018,0.006771355,1.007121254,0.993843193,1.020577,0.08288735,0.07980124,1.008323182,0.992674654,1.024218,0.000182321,0.00078147,1.002336437,0.982876495,1.022182,0.001166411,0.000940291,1.007610482,0.995612023,1.019754
Warm Female,0.005628805,0.008949514,1.005644676,0.988158427,1.023440,0.1142599,0.10493,1.011491516,0.990901355,1.032510,-0.000110691,0.00103031,0.998584157,0.973103091,1.024732,0.000784935,0.001240408,1.005115117,0.989356335,1.021125
Warm Male,0.008730889,0.00958464,1.008769114,0.989995377,1.027899,0.04055942,0.11366344,1.004064178,0.981942926,1.026684,0.000565176,0.001109162,1.007260477,0.979618173,1.035683,0.001609091,0.001334173,1.010513979,0.993483055,1.027837
Cold All,0.016907556,0.007389538,1.017051298,1.002427002,1.031889,0.180430311,0.052231122,1.01820679,1.007836275,1.028684,-0.002377215,0.000948705,0.970029929,0.947214732,0.993395,0.002307494,0.000814259,1.015111753,1.004635767,1.025697
Cold Female,0.020072505,0.009384336,1.020275312,1.001680617,1.039215,0.172441992,0.066326762,1.017393739,1.004253173,1.030706,-0.003274502,0.001214219,0.958952606,0.930181127,0.988614,0.002468786,0.001033806,1.016176555,1.002880561,1.029649
Cold Male,0.01298766,0.01080434,1.013072366,0.991844591,1.034754,0.19126514,0.07641944,1.019310598,1.00415692,1.034693,-0.001275326,0.001373253,0.983808344,0.95049123,1.018293,0.002120332,0.001191359,1.01387757,0.998605218,1.029383
Age 0-10 All,-0.000521157,0.027950448,0.999478979,0.946197427,1.055761,0.04898996,0.23985418,1.004911016,0.958761987,1.053281,0.005272921,0.003361459,1.069823187,0.983302087,1.163957,-0.00302375,0.003472549,0.980537513,0.938103824,1.024891
Age 0-10 Female,0.009035829,0.038075545,1.009076775,0.93651266,1.087263,0.5516134,0.32184534,1.056711091,0.992110937,1.125518,-0.000971307,0.00464017,0.987644234,0.879109944,1.109578,-0.004015455,0.004747266,0.974237215,0.917061606,1.034978
Age 0-10 Male,-0.007239535,0.036718284,0.992786607,0.923848325,1.066869,-0.390542,0.3199995,0.961698584,0.903233567,1.023948,0.010428695,0.004377629,1.142806748,1.02394349,1.275468,-0.002117529,0.004549779,0.986330351,0.93078392,1.045192
Age 11-60 All,0.02530471,0.0102855,1.025627592,1.005158389,1.046514,0.18532199,0.09123438,1.018704986,1.000650472,1.037085,0.000852537,0.0012276,1.010972231,0.980310852,1.042593,0.002771879,0.001279991,1.018180503,1.001711591,1.034920
Age 11-60 Female,0.02843405,0.01328395,1.028842156,1.002400384,1.055981,0.19760705,0.11735341,1.01995724,0.996764682,1.043689,0.001218057,0.001586468,1.015713305,0.976080536,1.056955,0.003781514,0.001644745,1.024884416,1.003632371,1.046586
Age 11-60 Male,0.02047435,0.01581754,1.020685387,0.989527197,1.052825,0.1650824,0.1409969,1.016645254,0.988934525,1.045132,0.000335592,0.001883792,1.004304817,0.957944921,1.052908,0.001227219,0.001981805,1.008008824,0.982877021,1.033783
Age 60+All,0.001797653,0.009564046,1.00179927,0.98319493,1.020756,0.1124601,0.08365231,1.011309484,0.994863395,1.028027,-0.00215664,0.001147696,0.972772544,0.945162518,1.001189,0.00140781,0.001178645,1.009192761,0.994151994,1.024461
Age 60+ Female,-0.001971965,0.012531989,0.998029978,0.973814287,1.022848,0.05207342,0.1093043,1.005220924,0.983914476,1.026989,-0.002811813,0.001507368,0.964648776,0.928849965,1.001827,0.000294846,0.001546702,1.001918334,0.982368794,1.021857
Age 60+ Male,0.00610534,0.01364964,1.006124016,0.979563755,1.033404,0.1848543,0.1198396,1.018657343,0.995009363,1.042867,-0.001376626,0.001634008,0.982533526,0.943069965,1.023648,0.002721347,0.001679592,1.017846128,0.996297624,1.039861
All: LAG 11,0.018289984,0.00702803,1.01845827,1.004525253,1.032585,0.08955581,0.06204777,1.008995802,0.996799351,1.021341,0.000786694,0.000837204,1.010120556,0.989125467,1.031561,0.002178149,0.000871322,1.014258665,1.003062005,1.025580
Female,0.02940402,0.00911612,1.029840587,1.011603226,1.048407,0.17008037,0.0798508,1.017153497,1.001358202,1.033198,0.00012084,0.001088075,1.001547944,0.974577852,1.029264,0.003264448,0.001128339,1.021445634,1.006867346,1.036235
Male,0.004304414,0.010120824,1.004313691,0.984587605,1.024435,-0.01550229,0.09017946,0.998450972,0.980958226,1.016256,0.001628277,0.001201661,1.021060656,0.990737835,1.052312,0.000798093,0.001257315,1.005201083,0.989227854,1.021432
Warm All,0.015925425,0.006713142,1.01605291,1.0027715,1.029510,0.03355187,0.0803793,1.003360822,0.987677397,1.019293,0.001427712,0.000768262,1.018442721,0.999001051,1.038263,0.001394485,0.000935579,1.009105358,0.997148953,1.021205
Warm Female,0.026346693,0.008834626,1.026696835,1.009071727,1.044630,0.1669437,0.1051949,1.0168345,0.996083858,1.038017,0.000974868,0.001013632,1.012556492,0.987131821,1.038636,0.002423563,0.001227672,1.015877895,1.000112625,1.031892
Warm Male,0.002743384,0.009549308,1.002747151,0.984153636,1.021692,-0.1406597,0.1150024,0.986032494,0.964055474,1.008511,0.002004863,0.001089302,1.025994357,0.998335225,1.054420,8.3939E-05,0.001335046,1.000545752,0.98367189,1.017709
Cold All,0.020821631,0.007452434,1.021039914,1.006234213,1.036063,0.11887906,0.0523127,1.011958848,1.001635954,1.022388,-0.000444441,0.000953631,0.994327307,0.970820658,1.018403,0.002796114,0.000817594,1.018340905,1.007788767,1.029004
Cold Female,0.033278946,0.009505848,1.033838884,1.014755284,1.053281,0.179178124,0.066197115,1.018079299,1.004955416,1.031375,-0.001470575,0.00121633,0.981352693,0.951858731,1.011761,0.003946401,0.001042528,1.02598344,1.012446622,1.039701
Cold Male,0.005412962,0.010875651,1.005427639,0.984222476,1.027090,0.04124368,0.07707596,1.004132885,0.989077568,1.019417,0.000844968,0.001390131,1.010874285,0.976227111,1.046751,0.001360237,0.00119444,1.008880742,0.993644656,1.024350
Age 0-10 All,0.01280821,0.02819976,1.012890586,0.95842562,1.070451,0.09300315,0.24253361,1.009343697,0.962485505,1.058483,0.000757625,0.003403134,1.009744774,0.927112626,1.099742,0.001153394,0.0034888,1.007525234,0.963724078,1.053317
Age 0-10 Female,0.0452493,0.03913938,1.046288667,0.969025952,1.129712,0.2776879,0.3328564,1.028157937,0.963222289,1.097471,-0.001373715,0.0047446,0.982570137,0.87230506,1.106773,0.004673072,0.004801809,1.030840994,0.969669411,1.095872
Age 0-10 Male,-0.0107286,0.03640747,0.989328746,0.921191589,1.062506,-0.0616804,0.3158386,0.993850943,0.93419283,1.057319,0.002484657,0.004383673,1.032314749,0.924803517,1.152324,-0.001504716,0.004532313,0.990267021,0.934706856,1.049130
Age 11-60 All,0.029519009,0.010239687,1.029959014,1.009494007,1.050839,0.05212707,0.09122946,1.005226317,0.987411638,1.023362,0.003420287,0.001211017,1.044752143,1.01348783,1.076981,0.002660149,0.001276015,1.017441323,1.001035073,1.034116
Age 11-60 Female,0.04120738,0.01317265,1.042068187,1.015508006,1.069323,0.1922986,0.115943,1.019415945,0.996511132,1.042847,0.002610134,0.001562788,1.033974087,0.994219263,1.075319,0.004382003,0.001636711,1.02889254,1.007660514,1.050572
